ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,Session1Onset.ACC,Session1Onset.CRESP,Session1Onset.DurationError,Session1Onset.OnsetDelay,Session1Onset.OnsetTime,Session1Onset.RESP,Session1Onset.RT,Session1Onset.RTTime,SessionDate,SessionTime,SessionTimeUtc,Block,Procedure[Block],Running[Block],Session2Onset.ACC,Session2Onset.CRESP,Session2Onset.DurationError,Session2Onset.OnsetDelay,Session2Onset.OnsetTime,Session2Onset.RESP,Session2Onset.RT,Session2Onset.RTTime,SessionBreak.OnsetTime,SessionsList,SessionsList.Cycle,SessionsList.Sample,Trial,CuedPrompt1.OnsetTime,CuedPrompt2.OnsetTime,CuedPrompt3.OnsetTime,CuedPrompt4.OnsetTime,MiniBlocks1,MiniBlocks1.Cycle,MiniBlocks1.Sample,MiniBlocks2,MiniBlocks2.Cycle,MiniBlocks2.Sample,Procedure[Trial],Running[Trial],UncuedPrompt1.OnsetTime,UncuedPrompt2.OnsetTime,UncuedPrompt3.OnsetTime,UncuedPrompt4.OnsetTime,SubTrial,Arrow1.ACC,Arrow1.CRESP,Arrow1.DurationError,Arrow1.OnsetDelay,Arrow1.OnsetTime,Arrow1.RESP,Arrow1.RT,Arrow1.RTTime,ArrowColor,Congruence,CorrectResp,Cue,Cue.ACC,Cue.CRESP,Cue.DurationError,Cue.OnsetDelay,Cue.OnsetTime,Cue.RESP,Cue.RT,Cue.RTTime,CuedStim1,CuedStim1.Cycle,CuedStim1.Sample,CuedStim2,CuedStim2.Cycle,CuedStim2.Sample,CuedStim3,CuedStim3.Cycle,CuedStim3.Sample,CuedStim4,CuedStim4.Cycle,CuedStim4.Sample,CueImage,JitterCue,JitterTrial,LeftImage,NonCuedStim1,NonCuedStim1.Cycle,NonCuedStim1.Sample,NonCuedStim2,NonCuedStim2.Cycle,NonCuedStim2.Sample,NonCuedStim3,NonCuedStim3.Cycle,NonCuedStim3.Sample,NonCuedStim4,NonCuedStim4.Cycle,NonCuedStim4.Sample,Procedure[SubTrial],RightImage,Running[SubTrial],Stimulus
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,1,1,r,-999999,157,116104,r,528,116632,White,Congruent,r,Green,0,,0,86,111040,,0,0,1,1,1,,,,,,,,,,Pictures\green.bmp,4000,4000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,2,1,b,-999999,61,129014,b,390,129404,White,Congruent,b,Green,0,,0,5,121951,,0,0,2,1,2,,,,,,,,,,Pictures\green.bmp,6000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,3,1,b,-999999,7,136960,b,430,137390,White,Congruent,b,Green,0,,0,8,132962,,0,0,3,1,3,,,,,,,,,,Pictures\green.bmp,3000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,4,1,b,-999999,2,144956,b,500,145456,White,Incongruent,b,Red,0,,0,54,141008,,0,0,4,1,4,,,,,,,,,,Pictures\red.bmp,3000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,5,1,r,-999999,8,166945,r,591,167536,White,Congruent,r,Green,0,,0,10,162964,,0,0,5,1,5,,,,,,,,,,Pictures\green.bmp,3000,16000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,6,1,r,-999999,18,194965,r,278,195243,White,Congruent,r,Green,0,,0,14,184953,,0,0,6,1,6,,,,,,,,,,Pictures\green.bmp,9000,10000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,7,1,b,-999999,4,210957,b,347,211304,White,Congruent,b,Green,0,,0,6,206959,,0,0,7,1,7,,,,,,,,,,Pictures\green.bmp,3000,16000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,8,1,r,-999999,9,233962,r,569,234531,White,Incongruent,r,Red,0,,0,11,228964,,0,0,8,1,8,,,,,,,,,,Pictures\red.bmp,4000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,9,1,b,-999999,4,242957,b,292,243249,White,Congruent,b,Green,0,,0,7,237960,,0,0,9,1,9,,,,,,,,,,Pictures\green.bmp,4000,2000,Pictures\black.bmp,,,,,,,,,,,,,StimulusPr,Pictures\right.bmp,CuedStim1,Right
POP_2,27014,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">284143359060337</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-05-08T22:37:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.035,1,1419923964,0,,-999999,15,35494,t,66455,101949,5/8/2014,15:37:39,,1,Session1,SessionsList,,,,,,,,,,1,1,1,1,101961,,,,1,1,1,,,,Cued1,MiniBlocks1,,,,,10,1,r,-999999,16,250953,r,243,251196,White,Congruent,r,Green,0,,0,3,246955,,0,0,10,1,10,,,,,,,,,,Pictures\green.bmp,3000,2000,Pictures\left.bmp,,,,,,,,,,,,,StimulusPr,Pictures\black.bmp,CuedStim1,Left
